timestamp,open,high,low,close,volume
2010-11-01,0.1925,0.1955,0.172,0.1955,21258.611
2010-11-02,0.192,0.195,0.1905,0.1938,5853.394
2010-11-03,0.1938,0.275,0.125,0.1931,61472.627
2010-11-04,0.1988,0.23601,0.1934,0.23,29698.431
2010-11-05,0.2101,0.2639,0.2101,0.2639,36622.072
2010-11-06,0.262,0.5,0.2402,0.39,32756.129
2010-11-07,0.46999,0.46999,0.286,0.34,77218.719
2010-11-08,0.3459,0.37,0.2261,0.243,118203.827
2010-11-09,0.251,0.323,0.199,0.223,47983.393
2010-11-10,0.21,0.24,0.14,0.2362,30387.028
2010-11-11,0.2299,0.24,0.21,0.2231,5031.88
2010-11-12,0.2289,0.29,0.223,0.2682,40720.385
2010-11-13,0.28,0.3,0.2683,0.276,21915.573
2010-11-14,0.276,0.299,0.2702,0.27904,16844.327
2010-11-15,0.27904,0.2828,0.2682,0.2682,8507.74
2010-11-16,0.2683,0.275,0.223,0.225,33931.012
2010-11-17,0.223,0.29,0.2116,0.23,32871.602
2010-11-18,0.2221,0.283,0.2221,0.2678,37446.671
2010-11-19,0.2683,0.28,0.2682,0.2752,2157.562
2010-11-20,0.28,0.29,0.26825,0.28301,14652.694
2010-11-21,0.27631,0.282,0.27631,0.27675,765.0
2010-11-22,0.27679,0.2879,0.269,0.2845,28205.85
2010-11-23,0.2825,0.28449,0.276,0.28295,4856.923
2010-11-24,0.28295,0.28299,0.2761,0.2828,2514.912
2010-11-25,0.2825,0.2825,0.278,0.28,1679.595
2010-11-26,0.27899,0.289,0.27612,0.2844,33531.876
2010-11-27,0.2844,0.2844,0.28255,0.283,1825.388
2010-11-28,0.283,0.28461,0.27,0.27,20802.126
2010-11-29,0.279,0.279,0.2151,0.2299,35055.403
2010-11-30,0.2299,0.2299,0.204,0.2082,21476.251
2010-12-01,0.2095,0.2299,0.2095,0.2275,8157.894
2010-12-02,0.228,0.2553,0.218,0.255,20312.234
2010-12-03,0.25,0.2552,0.243,0.25105,2570.345
2010-12-04,0.255,0.2589,0.205,0.206,28560.716
2010-12-05,0.22,0.235,0.19,0.19,5740.175
2010-12-06,0.225,0.225,0.1841,0.204,4319.255
2010-12-07,0.1938,0.2477,0.1701,0.24021,24592.915
2010-12-08,0.24,0.24,0.22,0.2388,3430.41
2010-12-09,0.226,0.233,0.1701,0.2,21336.327
2010-12-10,0.2,0.204,0.18251,0.204,1684.254
2010-12-11,0.204,0.228,0.1907,0.228,5788.686
2010-12-12,0.208,0.2279,0.20676,0.22,1963.558
2010-12-13,0.21,0.23,0.21,0.2299,6415.59
2010-12-14,0.2289,0.2468,0.21,0.24669,10388.097
2010-12-15,0.245,0.246,0.238,0.24,3684.68
2010-12-16,0.23801,0.255,0.22221,0.24996,14355.331
2010-12-17,0.249,0.249,0.24,0.24,525.513
2010-12-18,0.2487,0.24881,0.241,0.241,169.109
2010-12-19,0.248,0.2499,0.24,0.2401,2000.757
2010-12-20,0.2401,0.275,0.24,0.267,10682.705
2010-12-21,0.26,0.267,0.24,0.24,9225.789
2010-12-22,0.244,0.25,0.244,0.25,3800.458
2010-12-23,0.248,0.25,0.241,0.25,8650.148
2010-12-24,0.25,0.25,0.242,0.248,5033.249
2010-12-25,0.2475,0.25,0.2475,0.2499,703.0
2010-12-26,0.2499,0.27,0.24639,0.265,16584.97
2010-12-27,0.251,0.27,0.251,0.265,4935.49
2010-12-28,0.264,0.281,0.2612,0.281,15438.708
2010-12-29,0.271,0.301,0.271,0.2965,18609.144
2010-12-30,0.291,0.3,0.291,0.3,2539.873
2010-12-31,0.3,0.3,0.292,0.3,1453.719
2011-01-01,0.292,0.3,0.292,0.3,2821.243
2011-01-02,0.29459,0.3,0.289,0.29997,5352.108
2011-01-03,0.29,0.2999,0.29,0.295,1425.19
2011-01-04,0.29601,0.29987,0.289,0.29895,1879.003
2011-01-05,0.29004,0.299,0.29004,0.29892,357.157
2011-01-06,0.299,0.299,0.29,0.298,3456.489
2011-01-07,0.2975,0.322,0.2975,0.32,42601.118
2011-01-08,0.3092,0.3229,0.309,0.3229,1629.438
2011-01-09,0.32291,0.323,0.32291,0.323,1691.366
2011-01-10,0.32291,0.329,0.3175,0.32659,10355.828
2011-01-11,0.32659,0.32659,0.31761,0.32659,4857.8
2011-01-12,0.3265,0.3557,0.31799,0.3188,31359.765
2011-01-13,0.31868,0.405,0.3176,0.3176,20118.897
2011-01-14,0.3176,0.45,0.3176,0.4,27130.957
2011-01-15,0.4,0.4,0.385,0.386,1515.661
2011-01-16,0.3994,0.4,0.386,0.38679,2778.71
2011-01-17,0.38679,0.38679,0.315,0.3495,18241.146
2011-01-18,0.3495,0.3495,0.305,0.31299,15671.508
2011-01-19,0.31299,0.31299,0.305,0.31299,7291.627
2011-01-20,0.31299,0.39,0.31,0.39,19881.979
2011-01-21,0.3899,0.44,0.368,0.41991,8477.545
2011-01-22,0.41,0.4443,0.39,0.4443,10534.27
2011-01-23,0.4443,0.4443,0.42,0.4424,1148.402
2011-01-24,0.4424,0.4424,0.381,0.4199,11061.936
2011-01-25,0.4199,0.425,0.4,0.41,2163.718
2011-01-26,0.41123,0.42,0.3904,0.417,15564.808
2011-01-27,0.4095,0.45,0.40851,0.4212,27708.195
2011-01-28,0.4223,0.446,0.4212,0.446,5324.497
2011-01-29,0.445,0.445,0.43,0.439,1448.382
2011-01-30,0.445,0.48,0.445,0.4799,10383.593
2011-01-31,0.47981,0.95,0.47,0.55,63516.077
2011-02-01,0.5451,0.85,0.52011,0.7,31562.117
2011-02-02,0.71,0.76001,0.69,0.716,5627.48
2011-02-03,0.7218,0.75,0.6501,0.69,8524.501
2011-02-04,0.72,0.88,0.67,0.811,42222.189
2011-02-05,0.839,0.92,0.8115,0.92,15786.811
2011-02-06,0.92,0.92,0.83,0.8975,8744.106
2011-02-07,0.89968,0.9,0.83,0.89,2264.28
2011-02-08,0.89,0.918,0.8617,0.918,7021.288
2011-02-09,0.905,1.09,0.82,1.09,49632.504
2011-02-10,1.088,1.1,0.8,0.98031,26559.641
2011-02-11,0.989,1.0899,0.9264,1.07001,13299.179
2011-02-12,1.01,1.08,0.9906,1.078,4118.92
2011-02-13,1.0511,1.08,1.0201,1.05,3240.64
2011-02-14,1.04,1.08,1.033,1.07,7096.548
2011-02-15,1.055,1.085,1.035,1.05,8616.577
2011-02-16,1.05,1.05019,1.0201,1.045,7192.375
2011-02-17,1.045,1.05019,1.02,1.04,4009.844
2011-02-18,1.031,1.04019,0.78009,0.8989,36948.156
2011-02-19,0.8376,0.98,0.8376,0.94898,3798.708
2011-02-20,0.94898,0.94898,0.83,0.85,9974.046
2011-02-21,0.8313,0.8796,0.8313,0.8345,1700.121
2011-02-22,0.85,0.95,0.8313,0.87023,12095.264
2011-02-23,0.90999,0.945,0.8681,0.9,6718.872
2011-02-24,0.939,1.0,0.9,0.99743,13418.685
2011-02-25,0.97,0.99979,0.91109,0.9111,4461.061
2011-02-26,0.9111,0.97,0.91061,0.958,4744.406
2011-02-27,0.958,0.958,0.89,0.89,23268.75
2011-02-28,0.89009,0.92001,0.845,0.86,4651.674
2011-03-01,0.8601,0.97,0.8502,0.92022,22569.783
2011-03-02,0.92021,0.94,0.9102,0.9399,2741.873
2011-03-03,0.9128,0.9399,0.91,0.93909,2746.67
2011-03-04,0.91,0.93909,0.9001,0.9012,2711.885
2011-03-05,0.91,0.9189,0.8111,0.9103,12570.588
2011-03-06,0.9098,0.9098,0.81,0.8999,12626.492
2011-03-07,0.87,0.909,0.846,0.88502,15271.268
2011-03-08,0.88502,0.88502,0.84999,0.86999,4527.851
2011-03-09,0.85132,0.87,0.85,0.86,4546.046
2011-03-10,0.86449,0.9329,0.84965,0.9329,8869.013
2011-03-11,0.89,0.925,0.8601,0.88,3725.512
2011-03-12,0.88,0.9197,0.88,0.918,4822.829
2011-03-13,0.90501,0.918,0.88976,0.89249,660.31
